name,description,stars,install_command,verified,repo_url,screenshots
dsh-omi-voice,DeepSeek Harness 语音朗读插件：沉浸式听朗读，用豆包 TTS 自然音色读 AI 回复（BYOK · 点读/暂停/继续）,73,"dsh plugin --profile web add ""github:PolinniZhong/dsh-omi-voice#v0.1.3&path:/""",true,https://github.com/PolinniZhong/dsh-omi-voice,https://raw.githubusercontent.com/PolinniZhong/dsh-omi-voice/HEAD/docs/assets/logo.png;https://raw.githubusercontent.com/PolinniZhong/dsh-omi-voice/HEAD/docs/assets/idle.png;https://raw.githubusercontent.com/PolinniZhong/dsh-omi-voice/HEAD/docs/assets/reading.png;https://raw.githubusercontent.com/PolinniZhong/dsh-omi-voice/HEAD/docs/assets/doubao-1-find.png
deepseek-harness-control-center,"DeepSeek Harness control center for balance, usage, peak/off-peak pricing, encrypted multi-account switching, health checks, reminders, recharge, and session controls. / 余额、用量、峰谷计费、加密多账户、健康检查、提醒、充值与会话控制",72,dsh plugin --profile web add github:feibi-mochi/deepseek-harness-control-center,true,https://github.com/feibi-mochi/deepseek-harness-control-center,
dsh-prompt-enhancer,DeepSeek Harness (DSH) 插件：✨ 提示词一键增强 + 💬 语音识别（说完自动停·云端/本地双引擎）· 附 🔁 服务异常一键重启,72,dsh plugin --profile web add github:Fishsb/dsh-prompt-enhancer#v3.4.0,true,https://github.com/Fishsb/dsh-prompt-enhancer,https://raw.githubusercontent.com/Fishsb/dsh-prompt-enhancer/HEAD/docs/screenshots/voice-main.png;https://raw.githubusercontent.com/Fishsb/dsh-prompt-enhancer/HEAD/docs/screenshots/voice-settings.png
forkprobe,Compare multiple skills on the same task and pick the winner.,72,"dsh plugin --profile web add ""github:Jayden-X-L/forkprobe""",true,https://github.com/Jayden-X-L/forkprobe,
dsh-archive-manager,"DSH Archive Manager — 在 DeepSeek Harness 中安全查看、恢复和管理已归档会话 · Safely view, restore, and manage archived sessions in DSH",72,dsh plugin --profile web add @michengai/dsh-archive-manager@latest --registry=https://registry.npmjs.org/,true,https://github.com/MichengAI/dsh-archive-manager,https://repository-images.githubusercontent.com/1335569052/2ac6c83f-3518-4318-abe7-24ea9336958d;https://raw.githubusercontent.com/MichengAI/dsh-archive-manager/HEAD/assets/screenshots/archived-sessions.webp;https://raw.githubusercontent.com/MichengAI/dsh-archive-manager/HEAD/assets/screenshots/unarchived-sessions.webp;https://raw.githubusercontent.com/MichengAI/dsh-archive-manager/HEAD/assets/branding/dsh-banner-en.webp
dsh-prompt-optimizer,DSH Web 插件 · 提示词优化器（SPEC v0.5 依据驱动架构）：把用户的一句话补成『带依据的执行指令』——依据只搬不造（原话／会话上下文／项目文件，每条事实带出处），只补五类缺口（指代定位／验收判据／约束边界／隐含决定／入口锚点），档位＝依据预算，默认面向 PTC 执行体。不写形式模板与验证套话。,72,dsh plugin --profile web add https://github.com/WestFox-AwA/dsh-prompt-optimizer/releases/latest/download/dsh-external-dsh-prompt-optimizer.tgz,true,https://github.com/WestFox-AwA/dsh-prompt-optimizer,
helm-d,DeepSeek Harness 破甲一体化安全分析插件：Android · Web · Native · Protocol · Malware · AI-Security 全领域聚合（9 bundle + 1 preset）,71,dsh plugin --profile web add @adwmc/helm-d,true,https://github.com/ADWMC/helm-d,
dsh-deepseek-flow,,71,"dsh plugin --profile web add ""github:kanghelyu/dsh-deepseek-flow#main""",true,https://github.com/kanghelyu/dsh-deepseek-flow,https://raw.githubusercontent.com/kanghelyu/dsh-deepseek-flow/HEAD/docs/images/engdark.png;https://raw.githubusercontent.com/kanghelyu/dsh-deepseek-flow/HEAD/docs/images/englight.png
dsh-web-plugin-manager,Manage every plugin from one panel,71,dsh plugin --profile web add dsh-web-plugin-manager@latest,true,https://github.com/LX2000WASD/dsh-web-plugin-manager,
rapid-mlx-dsh-provider,Run local MLX models as a native provider,70,dsh plugin --profile web add @raullenchai/dsh-provider,true,https://github.com/raullenchai/rapid-mlx-dsh-provider,
dsh-web-search-pro,"Get persistent, cached multi-engine search",69,dsh plugin --profile web add dsh-web-search-pro,true,https://github.com/anweat/dsh-web-search-pro,
dsh-endfield-ui,Reskin DSH with an industrial fan-art shell,69,dsh plugin --profile web add @rison/dsh-endfield-ui,true,https://github.com/rison114514/dsh-endfield-ui,https://raw.githubusercontent.com/rison114514/dsh-endfield-ui/HEAD/cover/dsh-endfield-workbench-readme-banner-5x2.png
SpecFusion,"在 DeepSeek Harness / Claude Code / Cursor / Codex / Gemini CLI 里直接搜索 20 个中国开放平台的 65,600+ 篇 API 文档；零配置，支持 Skill 与 DSH 原生插件。",68,dsh plugin --profile web add @wxkingstar/specfusion-dsh,true,https://github.com/wxkingstar/SpecFusion,
dsh-plugins-store,"自动分类、收录和验证 DeepSeek-Harness 社区插件的市场。 Automatically categorize, curate, and validate the DeepSeek-Harness community plugin marketplace.",68,dsh plugin --profile web add npm:dsh-plugins-store,true,https://github.com/ZASENJC/dsh-plugins-store,
dsh-better-display,"A calmer reading view for DeepSeek Harness: native process details, live reasoning, and clean final answers.",65,dsh plugin --profile web add github:aa2246740/dsh-better-display,true,https://github.com/aa2246740/dsh-better-display,
dsh-session-manager,"DSH 会话管理插件：删除（回收站恢复/彻底清除）、统计、继续/暂停、打开日志目录、对话顶部抽屉、工作区分组与排序、上下文压缩阈值设置。DSH session manager: delete with trash/restore/purge, stats, continue/pause, log folder, header drawer, workspace grouping, context compaction threshold.",65,dsh plugin --profile web add github:dream12347/dsh-session-manager#v0.2.2,true,https://github.com/dream12347/dsh-session-manager,https://raw.githubusercontent.com/dream12347/dsh-session-manager/HEAD/assets/settings-section.png;https://raw.githubusercontent.com/dream12347/dsh-session-manager/HEAD/assets/header-buttons.png;https://raw.githubusercontent.com/dream12347/dsh-session-manager/HEAD/assets/session-drawer.png;https://raw.githubusercontent.com/dream12347/dsh-session-manager/HEAD/assets/general-settings.png
dsh-personal-directive,harness 破甲插件安装即用,64,dsh plugin --profile web add github:liucaimao2026/dsh-personal-directive,true,https://github.com/liucaimao2026/dsh-personal-directive,
dsh-remote,"让你通过浏览器安全地远程使用 DeepSeek Harness：登录、MFA 两步验证、角色权限和远程文件预览。 | Use DeepSeek Harness securely in a remote browser with login, MFA, roles, and remote file preview.",64,dsh plugin --profile web add @xgone/dsh-remote,true,https://github.com/xgone/dsh-remote,https://repository-images.githubusercontent.com/1335750234/921ab81e-7a2d-4d99-8b43-c9a99c917f95;https://raw.githubusercontent.com/xgone/dsh-remote/HEAD/docs/login-zh.png;https://raw.githubusercontent.com/xgone/dsh-remote/HEAD/docs/settings-zh.png
dsh-auto-collapse,,63,dsh plugin --profile web add dsh-auto-collapse,true,https://github.com/a179-sanae/dsh-auto-collapse,https://raw.githubusercontent.com/a179-sanae/dsh-auto-collapse/HEAD/assets/screenshot.png
dsh-codex,Use your ChatGPT subscription through OpenAI's own Codex sign-in,61,dsh plugin --profile web add dsh-codex,true,https://github.com/Yan-Zero/dsh-codex,
dsh-lark,Drive a DSH agent from Lark or Feishu chat,56,dsh plugin --profile web add dsh-lark-channel@latest,true,https://github.com/omdsh-dev/dsh-lark,
dsh-notifier,Get one notify API and eight channel adapters,51,dsh plugin --profile web add dsh-notifier,true,https://github.com/THEWOLFWALKER/dsh-notifier,https://raw.githubusercontent.com/THEWOLFWALKER/dsh-notifier/HEAD/docs/screenshots/fresh-wizard-desktop.png;https://raw.githubusercontent.com/THEWOLFWALKER/dsh-notifier/HEAD/docs/screenshots/configured-channels-desktop.png;https://raw.githubusercontent.com/THEWOLFWALKER/dsh-notifier/HEAD/docs/screenshots/gate-unlock.png;https://raw.githubusercontent.com/THEWOLFWALKER/dsh-notifier/HEAD/docs/screenshots/configured-channels-mobile.png
dsh-nested-followups,Keep branching from any answer at any depth,48,dsh plugin --profile web add dsh-nested-followups,true,https://github.com/sluminositys/dsh-nested-followups,https://repository-images.githubusercontent.com/1339103577/987b9333-c254-4d06-b340-2fea44c9fe22;https://raw.githubusercontent.com/sluminositys/dsh-nested-followups/HEAD/assets/demo.gif;https://raw.githubusercontent.com/sluminositys/dsh-nested-followups/HEAD/assets/recursive-branching.png
dsh-plugin-mineru,Turn PDFs and Office files into clean Markdown,47,dsh plugin --profile web add @huanlin/dsh-plugin-mineru,true,https://github.com/HuanLinOTO/dsh-plugin-mineru,
dsh-tether,Reach your dev machine with no server at all,46,dsh plugin --profile web add dsh-plugin-tether,true,https://github.com/zexadev/dsh-tether,https://raw.githubusercontent.com/zexadev/dsh-tether/HEAD/assets/banner.jpg;https://raw.githubusercontent.com/zexadev/dsh-tether/HEAD/assets/phone-cellular.png;https://raw.githubusercontent.com/zexadev/dsh-tether/HEAD/assets/phone-sidebar-drawer.png;https://raw.githubusercontent.com/zexadev/dsh-tether/HEAD/assets/phone-settings.png
dsh-plugin-guard,Get a safety net before you install anything,44,dsh plugin --profile web add github:lxzy-7/dsh-plugin-guard,true,https://github.com/lxzy-7/dsh-plugin-guard,
dsh-full-remote,"Get an auditable, token-gated remote gateway",43,dsh plugin --profile web add dsh-full-remote,true,https://github.com/JUANWANG-BUAA/dsh-full-remote,https://repository-images.githubusercontent.com/1334709708/0b3d2336-758b-4fb4-915c-38a7940437cb;https://raw.githubusercontent.com/JUANWANG-BUAA/dsh-full-remote/main/docs/screenshots/preview-desktop.png;https://raw.githubusercontent.com/JUANWANG-BUAA/dsh-full-remote/main/docs/screenshots/preview-mobile.png;https://raw.githubusercontent.com/JUANWANG-BUAA/dsh-full-remote/main/docs/screenshots/preview-remote-confirm-mobile.png
dsh-catppuccin-theme,Skin DSH with the Catppuccin palette,42,dsh plugin --profile web add @nonamelego/dsh-catppuccin,true,https://github.com/NoNameLeGo/dsh-catppuccin-theme,https://raw.githubusercontent.com/catppuccin/catppuccin/main/assets/logos/exports/1544x1544_circle.png;https://raw.githubusercontent.com/catppuccin/catppuccin/main/assets/misc/transparent.png;https://raw.githubusercontent.com/NoNameLeGo/dsh-catppuccin-theme/main/assets/previews/combined.png;https://raw.githubusercontent.com/NoNameLeGo/dsh-catppuccin-theme/main/assets/previews/glass-combined.png
dsh-file-review,Review a diff the moment the agent makes it,41,dsh plugin --profile web add dsh-file-review,true,https://github.com/left0ver/dsh-file-review,https://raw.githubusercontent.com/left0ver/dsh-file-review/HEAD/assets/preview.png
dsh-files,Upload a file and let the model actually read it,36,dsh plugin --profile web add dsh-files,true,https://github.com/taxueseek/dsh-files,https://raw.githubusercontent.com/taxueseek/dsh-files/HEAD/assets/readme/hero.svg;https://raw.githubusercontent.com/taxueseek/dsh-files/HEAD/assets/composer.png;https://raw.githubusercontent.com/taxueseek/dsh-files/HEAD/assets/upload-folder-images.png
dsh-trading,Get a trading research workbench,35,dsh plugin --profile trading add @dsh-trading/bundle,true,https://github.com/maddogfinance/dsh-trading,https://raw.githubusercontent.com/maddogfinance/dsh-trading/HEAD/media/workbench-preview.gif;https://raw.githubusercontent.com/maddogfinance/dsh-trading/HEAD/media/demo-preview.gif
dsh-better-edit,Cut the token cost of every file edit,33,dsh plugin --profile web add github:Rianico/dsh-better-edit,true,https://github.com/Rianico/dsh-better-edit,https://raw.githubusercontent.com/Rianico/dsh-better-edit/HEAD/assets/logo.svg;https://raw.githubusercontent.com/Rianico/dsh-better-edit/HEAD/assets/banner.svg
blender,Drive Blender from a conversation,31,dsh plugin --profile web add dsh-blender,true,https://github.com/CheshireJCat/blender,https://raw.githubusercontent.com/CheshireJCat/blender/HEAD/assets/dsh-blender-lamp-preview.png
dsh-diff-viewer,Get a nicer diff card for every edit,27,"dsh plugin --profile web add ""github:lehhair/dsh-diff-viewer""",true,https://github.com/lehhair/dsh-diff-viewer,https://github.com/user-attachments/assets/67b4db35-07e5-4fce-852d-bbe4ee33b695
dsh-plugin-check,Check a plugin's manifest before you ship it,26,dsh plugin --profile web add github:omdsh-dev/dsh-plugin-check,true,https://github.com/omdsh-dev/dsh-plugin-check,
dsh-office,"Generate, read, and edit Office files in chat",24,dsh plugin --profile web add @huiliyi37/dsh-office,true,https://github.com/omdsh-dev/dsh-office,
dsh-plugin-workshop,Browse plugins the way you would browse Steam Workshop,24,"dsh plugin --profile web add ""github:yyyyukari/dsh-plugin-workshop""",true,https://github.com/yyyyukari/dsh-plugin-workshop,
dsh-focus-chat,Read a simplified view of a session,22,dsh plugin --profile web add @dingyi222666/dsh-focus-chat,true,https://github.com/dingyi222666/dsh-focus-chat,https://raw.githubusercontent.com/dingyi222666/dsh-focus-chat/HEAD/screenshots/before.png;https://raw.githubusercontent.com/dingyi222666/dsh-focus-chat/HEAD/screenshots/after.png;https://raw.githubusercontent.com/dingyi222666/dsh-focus-chat/HEAD/screenshots/settings.png
dsh-robotic-harness,Run embodied-intelligence research from DSH,21,dsh plugin --profile rh-demo add ./packages/dsh-bundle,true,https://github.com/dingkaihu63/dsh-robotic-harness,https://raw.githubusercontent.com/dingkaihu63/dsh-robotic-harness/HEAD/docs/screenshots/demo-scene.png;https://raw.githubusercontent.com/dingkaihu63/dsh-robotic-harness/HEAD/docs/screenshots/demo-joints.png;https://raw.githubusercontent.com/dingkaihu63/dsh-robotic-harness/HEAD/docs/screenshots/demo-trajectory.png;https://raw.githubusercontent.com/dingkaihu63/dsh-robotic-harness/HEAD/docs/screenshots/demo-tracking.png
dsh-file-explorer,Get a real file tree in the sidebar,21,dsh plugin --profile web add dsh-file-explorer,true,https://github.com/joejojoking-cloud/dsh-file-explorer,
dsh-plugin-yet-another-subagent,Configure sub-agent profiles instead of hardcoding them,18,dsh plugin --profile web add @huanlin/dsh-plugin-yet-another-subagent,true,https://github.com/HuanLinOTO/dsh-plugin-yet-another-subagent,
dsh-surfing-plugin,Wire in SearXNG search and a Crawl4AI fetch tool,17,dsh plugin --profile web add dsh-surfing-plugin,true,https://github.com/cyijun/dsh-surfing-plugin,
dsh-media-skills,Add a three-model vision and image-generation fallback chain,17,dsh plugin --profile web add github:MJorgin/dsh-media-skills,true,https://github.com/MJorgin/dsh-media-skills,https://raw.githubusercontent.com/MJorgin/dsh-media-skills/HEAD/docs/social-preview.png;https://raw.githubusercontent.com/MJorgin/dsh-media-skills/HEAD/docs/screenshots/demo-paste.png;https://raw.githubusercontent.com/MJorgin/dsh-media-skills/HEAD/docs/screenshots/how-it-works.png;https://raw.githubusercontent.com/MJorgin/dsh-media-skills/HEAD/examples/generated/fox-forest.jpg
dsh-client-pricing,See the live model price in the session header,16,dsh plugin --profile web add dsh-client-pricing,true,https://github.com/Miyazawai/dsh-client-pricing,
dsh-security-audit,Audit your own DSH install,14,dsh plugin --profile web add github:omdsh-dev/dsh-security-audit,true,https://github.com/omdsh-dev/dsh-security-audit,
dsh-reviewer-bot,Run a code review bot natively inside DSH,13,dsh plugin --profile web add @dshrb/bundle,true,https://github.com/chaojixinren/dsh-reviewer-bot,https://raw.githubusercontent.com/chaojixinren/dsh-reviewer-bot/HEAD/public/banner.svg;https://raw.githubusercontent.com/chaojixinren/dsh-reviewer-bot/HEAD/public/display1.png;https://raw.githubusercontent.com/chaojixinren/dsh-reviewer-bot/HEAD/public/display2.png
transcriptapi,Search YouTube and pull transcripts,10,curl -O https://raw.githubusercontent.com/ZeroPointRepo/awesome-dsh-plugins/main/mcp-configs/transcriptapi.cordis.yml,false,https://github.com/ZeroPointRepo/youtube-mcp,https://raw.githubusercontent.com/ZeroPointRepo/youtube-mcp/HEAD/public/brand/logo-512.png
dsh-composer-layout,Read a long answer while drafting the next detailed prompt beside it,3,dsh plugin --profile web add dsh-composer-layout@latest,true,https://github.com/lavapapa/dsh-composer-layout,https://raw.githubusercontent.com/lavapapa/dsh-composer-layout/HEAD/assets/hero-en.png;https://raw.githubusercontent.com/lavapapa/dsh-composer-layout/HEAD/assets/screenshots/hero-en.png;https://raw.githubusercontent.com/lavapapa/dsh-composer-layout/HEAD/assets/screenshots/layout-guide-en.webp
dsh-qingagent,Draft documents in chat and review each edit before it lands,2,npx @deepseek-ai/dsh plugin --profile web add github:void2anything/dsh-qingagent,false,https://github.com/void2anything/dsh-qingagent,https://raw.githubusercontent.com/void2anything/dsh-qingagent/main/docs/assets/logo.svg;https://raw.githubusercontent.com/void2anything/dsh-qingagent/main/docs/assets/dsh-demo.gif;https://raw.githubusercontent.com/void2anything/dsh-qingagent/main/docs/assets/dsh-diagram.webp;https://raw.githubusercontent.com/void2anything/dsh-qingagent/main/docs/assets/dsh-table-math.webp
zillapi,Look up Zillow property data,1,curl -O https://raw.githubusercontent.com/ZeroPointRepo/awesome-dsh-plugins/main/mcp-configs/zillapi.cordis.yml,false,https://github.com/ZeroPointRepo/zillow-mcp,https://raw.githubusercontent.com/ZeroPointRepo/zillow-mcp/HEAD/assets/zillapi-mcp.jpg;https://raw.githubusercontent.com/ZeroPointRepo/zillow-mcp/HEAD/assets/zillapi-cta.jpg
dsh-dictation,Speak into an editable composer draft without auto-sending,0,dsh plugin --profile web add dsh-dictation@0.1.0-beta.2,true,https://github.com/WSL043/dsh-dictation,https://repository-images.githubusercontent.com/1349436853/2cfe879b-c8fe-40c5-95df-e27b84fb5315;https://raw.githubusercontent.com/WSL043/dsh-dictation/HEAD/docs/images/dictation-composer-dark.png;https://raw.githubusercontent.com/WSL043/dsh-dictation/HEAD/docs/images/dictation-settings-dark.png
